"20210710000620",70.74558,26.91613,283.7977,371.9018,13.54429,184.0469,16.03418,10.13269,63.01399,100.8519,1.138296,0.3445265,-1.172207,-0.166603,0.7892572,0.06711388,-0.01918936,0.72,251
"20210710000640",73.18187,26.91691,283.9214,371.8439,13.52555,183.861,16.07419,10.11408,64.73259,100.8521,1.177496,0.3445364,-1.169565,-0.1659712,0.7884599,0.06728136,-0.01804328,0.58,234
"20210710000700",79.58603,26.92033,283.8743,371.7861,13.50478,183.743,15.96665,10.04588,63.31266,100.8526,1.280539,0.3445802,-1.168811,-0.1651778,0.787954,0.06683122,-0.01757526,0.6,244
"20210710000720",88.00874,26.88439,284.0104,371.7899,13.49269,183.3642,15.98845,10.05714,63.79239,100.8573,1.416061,0.3441202,-1.16644,-0.1641552,0.7863294,0.06692248,-0.0186708,0.62,257
"20210710000740",96.11773,26.89961,284.0484,371.7756,13.47898,183.2454,15.98541,10.06075,64.39443,100.8584,1.546534,0.344315,-1.165127,-0.1632758,0.78582,0.06690974,-0.01564074,0.47,266
"20210710000800",101.916,26.86281,284.1127,371.6897,13.46568,183.0811,15.94815,10.064,65.49621,100.8541,1.639829,0.343844,-1.163528,-0.1634974,0.7851157,0.06675379,-0.01464486,0.6,270
"20210710000820",103.9159,26.86654,284.3185,371.7285,13.45983,182.9221,15.964,10.07796,66.87427,100.8548,1.672007,0.3438918,-1.16073,-0.1624519,0.7844339,0.06682012,-0.01983213,0.53,267
"20210710000840",101.3257,26.87147,284.4322,371.7079,13.4562,182.8663,15.96977,10.04133,66.74729,100.8551,1.63033,0.3439549,-1.159158,-0.1624705,0.7841946,0.06684429,-0.01347089,0.38,271
"20210710000900",94.13186,26.84334,284.238,371.6283,13.45419,182.3485,15.93084,10.09914,66.2918,100.856,1.514582,0.3435947,-1.161324,-0.1634986,0.781974,0.06668136,-0.01895905,0.37,308
"20210710000920",83.0371,26.84086,284.3217,371.5718,13.44814,182.2136,15.8923,10.11898,66.92062,100.8573,1.336067,0.343563,-1.159956,-0.1638603,0.7813953,0.06652001,-0.01400328,0.27,313
